koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_duration,koi_depth,koi_teq,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,koi_disposition_CANDIDATE,koi_disposition_CONFIRMED,koi_disposition_FALSE POSITIVE
1,0,0,1,4.556,877.1,1192.0,246.0,2.0,q1_q17_dr25_tce,4223.0,4.681,0.557,0,0,1
1,0,1,0,3.1225,515.0,2126.0,72.2,1.0,q1_q17_dr25_tce,6052.0,4.539,0.863,0,0,1
0,0,0,1,3.043,41.4,1841.0,21.5,1.0,q1_q17_dr25_tce,5851.0,3.969,1.555,0,0,1
0,1,1,1,6.519,169.8,1358.0,26.9,1.0,q1_q17_dr25_tce,6131.0,4.497,0.945,0,0,1
0,0,0,0,5.063,143.0,996.0,17.4,1.0,q1_q17_dr25_tce,6274.0,4.357,1.232,1,0,0
0,0,0,0,5.394,130.6,862.0,12.8,2.0,q1_q17_dr25_tce,6274.0,4.357,1.232,1,0,0
0,0,0,0,6.071,264.9,666.0,16.7,1.0,q1_q17_dr25_tce,6404.0,4.393,1.142,1,0,0
0,0,1,1,1.962,142.4,1679.0,15.7,1.0,q1_q17_dr25_tce,5767.0,4.538,0.881,0,0,1
0,1,1,0,2.594,122.4,1963.0,24.3,1.0,q1_q17_dr25_tce,6135.0,4.455,0.974,0,0,1
0,0,0,1,5.33,241.5,1248.0,33.8,1.0,q1_q17_dr25_tce,6102.0,4.316,1.125,0,0,1
0,0,0,0,9.581,759.2,286.0,16.1,1.0,q1_q17_dr25_tce,5323.0,4.378,0.995,0,1,0
0,1,1,0,15.97,819.7,338.0,19.9,1.0,q1_q17_dr25_tce,5692.0,4.547,0.866,0,0,1
1,0,1,1,6.5533,54.5,864.0,11.0,1.0,q1_q17_dr25_tce,6231.0,4.424,1.084,0,0,1
0,0,0,0,5.676,64.5,1098.0,15.8,1.0,q1_q17_dr25_tce,6032.0,4.485,0.973,1,0,0
1,0,0,0,11.059,1228.0,214.0,14.1,1.0,q1_q17_dr25_tce,5576.0,4.615,0.729,0,0,1
0,0,0,0,2.388,47.2,1282.0,8.9,1.0,q1_q17_dr25_tce,6202.0,4.422,1.122,1,0,0
0,1,1,0,1.519,80.1,1941.0,8.8,1.0,q1_q17_dr25_tce,5765.0,4.415,0.998,0,0,1
0,0,0,0,2.592,180.5,397.0,9.4,2.0,q1_q17_dr25_tce,3780.0,4.746,0.511,1,0,0
1,0,0,1,2.695,3426.3,1884.0,189.0,2.0,q1_q17_dr25_tce,5762.0,4.415,0.989,0,0,1
0,0,1,1,1.787,127.6,1520.0,7.0,1.0,q1_q17_dr25_tce,5649.0,4.421,0.884,0,0,1
0,0,0,0,2.998,258.7,1117.0,18.3,2.0,q1_q17_dr25_tce,6172.0,4.198,1.471,0,1,0
0,0,0,0,8.029,878.1,229.0,24.1,1.0,q1_q17_dr25_tce,4133.0,4.705,0.561,0,1,0
1,0,1,0,1.9144,1028.9,2219.0,53.7,1.0,q1_q17_dr25_tce,6434.0,4.354,1.166,0,0,1
0,0,1,0,7.502,436.4,611.0,20.0,1.0,q1_q17_dr25_tce,5780.0,3.729,2.478,0,0,1
0,0,1,0,1.488,30.0,2383.0,11.2,1.0,q1_q17_dr25_tce,6058.0,4.135,1.612,0,0,1
0,0,0,0,1.6018,626.4,801.0,16.8,1.0,q1_q17_dr25_tce,5585.0,4.49,0.972,1,0,0
0,1,1,1,4.39,99.6,1019.0,18.2,1.0,q1_q17_dr25_tce,5269.0,4.62,0.727,0,0,1
0,0,0,0,7.509,859.3,454.0,45.0,2.0,q1_q17_dr25_tce,5688.0,4.415,0.971,0,1,0
0,1,0,0,8.279,366.4,575.0,29.5,2.0,q1_q17_dr25_tce,5508.0,3.897,1.988,0,1,0
0,1,0,1,1.643,246.0,2380.0,52.6,1.0,q1_q17_dr25_tce,6147.0,4.435,1.096,0,0,1
0,0,1,0,4.966,238.5,1194.0,13.0,1.0,q1_q17_dr25_tce,6771.0,3.934,2.259,0,0,1
0,0,0,0,3.338,112.2,1207.0,14.0,1.0,q1_q17_dr25_tce,6422.0,4.219,1.421,1,0,0
1,0,0,0,3.0293,5133.6,1781.0,286.2,2.0,q1_q17_dr25_tce,4978.0,4.539,0.762,0,0,1
0,0,1,1,4.521,130.3,1719.0,25.5,1.0,q1_q17_dr25_tce,6077.0,4.471,0.999,0,0,1
0,0,0,0,11.166,754.9,348.0,18.6,1.0,q1_q17_dr25_tce,5929.0,4.243,1.363,0,1,0
0,0,0,0,5.43,449.1,722.0,19.5,1.0,q1_q17_dr25_tce,6392.0,4.399,1.162,0,1,0
1,0,0,0,5.389,31.5,1136.0,8.8,1.0,q1_q17_dr25_tce,5596.0,4.343,1.015,0,0,1
0,1,1,0,1.7973,193.6,2870.0,38.3,1.0,q1_q17_dr25_tce,6610.0,4.264,1.313,0,0,1
0,0,1,0,2.657,172.0,1764.0,16.1,1.0,q1_q17_dr25_tce,5764.0,4.548,0.863,0,0,1
0,0,0,0,8.485,507.3,839.0,18.6,1.0,q1_q17_dr25_tce,6951.0,3.766,2.758,1,0,0
0,0,0,0,0.643,346.9,1012.0,14.7,1.0,q1_q17_dr25_tce,5834.0,4.566,0.797,1,0,0
0,0,0,0,2.579,135.9,1124.0,9.7,2.0,q1_q17_dr25_tce,6688.0,4.304,1.347,1,0,0
0,0,0,0,3.144,50.5,1372.0,7.5,2.0,q1_q17_dr25_tce,6422.0,4.219,1.421,1,0,0
0,0,0,0,5.356,76.3,1685.0,25.2,1.0,q1_q17_dr25_tce,6109.0,3.78,2.326,1,0,0
0,0,1,1,8.1,1977.0,350.0,31.1,1.0,q1_q17_dr25_tce,5754.0,4.534,0.905,0,0,1
0,0,0,0,1.866,167.1,1048.0,6.8,1.0,q1_q17_dr25_tce,5365.0,4.02,1.533,0,1,0
0,0,0,0,2.922,69.6,1191.0,8.1,1.0,q1_q17_dr25_tce,5766.0,4.444,0.929,1,0,0
0,1,1,1,1.866,221.2,1513.0,25.3,1.0,q1_q17_dr25_tce,5043.0,4.502,0.819,0,0,1
0,1,0,1,4.473,79.6,6119.0,8.9,1.0,q1_q17_dr25_tce,3812.0,0.93,69.001,0,0,1
0,0,1,0,2.577,52.9,1903.0,15.5,1.0,q1_q17_dr25_tce,6241.0,4.45,1.031,0,0,1
0,1,1,1,3.5415,181.3,906.0,3.4,1.0,q1_q17_dr25_tce,5668.0,4.492,0.912,0,0,1
0,0,0,0,1.1812,433.1,1711.0,31.0,2.0,q1_q17_dr25_tce,4922.0,4.505,0.823,1,0,0
0,0,0,0,1.275,116.6,1293.0,10.0,1.0,q1_q17_dr25_tce,4832.0,4.592,0.746,1,0,0
0,0,0,0,0.6871,202.0,816.0,20.2,1.0,q1_q17_dr25_tce,4353.0,4.681,0.603,1,0,0
0,0,0,0,1.6023,73.7,1609.0,16.7,1.0,q1_q17_dr25_tce,5196.0,4.458,0.889,0,1,0
0,0,0,0,1.723,81.5,1269.0,15.8,1.0,q1_q17_dr25_tce,5755.0,4.402,0.993,0,1,0
0,0,1,0,0.97,51.2,4465.0,6.4,1.0,q1_q17_dr25_tce,6635.0,3.092,7.146,0,0,1
1,0,0,0,5.434,145.0,5016.0,57.6,1.0,q1_q17_dr25_tce,6341.0,3.301,5.302,0,0,1
0,0,0,0,2.093,444.8,863.0,13.3,2.0,q1_q17_dr25_tce,5583.0,4.077,1.53,1,0,0
1,0,1,0,5.053,275.4,5366.0,78.0,1.0,q1_q17_dr25_tce,6611.0,3.112,7.435,0,0,1
0,0,1,0,2.1885,44.7,2208.0,30.6,1.0,q1_q17_dr25_tce,5609.0,4.141,1.31,0,0,1
1,0,0,1,2.8244,8324.1,497.0,259.3,2.0,q1_q17_dr25_tce,2661.0,5.283,0.116,0,0,1
1,0,0,0,7.284,422.7,5471.0,78.4,2.0,q1_q17_dr25_tce,6740.0,2.816,12.08,0,0,1
0,0,1,0,1.373,88.9,699.0,10.4,2.0,q1_q17_dr25_tce,4353.0,4.681,0.603,0,0,1
0,0,0,0,1.032,84.3,2384.0,13.6,1.0,q1_q17_dr25_tce,5023.0,3.682,2.571,1,0,0
0,0,0,0,1.719,309.5,885.0,17.4,1.0,q1_q17_dr25_tce,5431.0,4.623,0.717,1,0,0
1,0,0,0,33.87,1609.1,253.0,23.2,2.0,q1_q17_dr25_tce,5982.0,4.493,0.96,0,0,1
1,0,1,0,2.918,159.5,1745.0,25.3,1.0,q1_q17_dr25_tce,5041.0,4.597,0.728,0,0,1
0,0,1,0,1.63,97.5,1682.0,15.0,1.0,q1_q17_dr25_tce,5718.0,4.549,0.863,0,1,0
0,1,1,1,18.84,256.3,542.0,21.2,1.0,q1_q17_dr25_tce,6109.0,4.432,0.941,0,0,1
0,1,1,1,3.926,352.5,1870.0,42.6,1.0,q1_q17_dr25_tce,6086.0,4.511,0.921,0,0,1
0,0,1,1,1.8599,141.7,1914.0,1.8,1.0,q1_q17_dr25_tce,6194.0,4.445,1.069,0,0,1
1,0,0,0,22.321,839.6,822.0,55.9,1.0,q1_q17_dr25_tce,5607.0,4.539,0.766,0,0,1
0,1,1,1,2.367,87.3,2311.0,15.8,1.0,q1_q17_dr25_tce,6238.0,4.365,1.191,0,0,1
0,0,0,0,2.566,60.9,1160.0,20.4,1.0,q1_q17_dr25_tce,5574.0,4.354,1.065,0,1,0
0,0,0,0,2.521,44.3,1287.0,17.3,4.0,q1_q17_dr25_tce,5574.0,4.354,1.065,0,1,0
1,0,1,0,1.135,607.2,2558.0,17.3,1.0,q1_q17_dr25_tce,5908.0,3.888,1.862,0,0,1
0,0,1,1,4.415,105.8,1312.0,20.8,1.0,q1_q17_dr25_tce,5285.0,4.474,0.927,0,0,1
0,0,0,0,9.568,951.4,268.0,21.0,1.0,q1_q17_dr25_tce,5273.0,4.566,0.801,0,1,0
1,0,1,0,14.79,961.7,263.0,17.4,1.0,q1_q16_tce,6025.0,4.472,0.999,0,0,1
0,0,0,0,5.42,424.4,401.0,13.1,2.0,q1_q17_dr25_tce,5225.0,4.505,0.859,1,0,0
1,0,0,0,3.73,213.7,1774.0,18.6,1.0,q1_q17_dr25_tce,6303.0,3.595,3.53,0,1,0
0,1,1,0,4.822,24048.0,881.0,26.0,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
0,0,0,0,6.582,614.4,241.0,15.3,1.0,q1_q17_dr25_tce,4798.0,4.62,0.707,0,1,0
0,0,0,0,7.948,321.8,443.0,27.3,2.0,q1_q17_dr25_tce,5670.0,4.387,0.95,0,1,0
0,0,0,0,10.425,392.7,361.0,23.3,1.0,q1_q17_dr25_tce,6163.0,4.27,1.313,1,0,0
0,0,1,0,5.115,106.5,1473.0,22.6,1.0,q1_q17_dr25_tce,6084.0,4.45,0.983,0,0,1
1,0,1,0,6.347,414.5,1587.0,90.8,1.0,q1_q17_dr25_tce,5271.0,4.669,0.648,0,0,1
0,0,0,0,4.87,53.5,1232.0,12.2,1.0,q1_q17_dr25_tce,5341.0,4.526,0.759,1,0,0
0,1,1,1,4.701,162.3,1262.0,20.7,1.0,q1_q17_dr25_tce,5157.0,4.641,0.62,0,0,1
0,0,0,0,1.318,73.0,2411.0,18.7,1.0,q1_q17_dr25_tce,4968.0,3.924,1.755,1,0,0
1,0,1,1,24.83,93.6,1006.0,34.4,1.0,q1_q17_dr25_tce,5611.0,3.933,1.632,0,0,1
0,0,1,0,2.252,136.8,1783.0,20.4,1.0,q1_q17_dr25_tce,6273.0,4.442,1.044,0,0,1
0,1,1,0,3.092,486.0,1844.0,12.0,1.0,q1_q17_dr25_tce,5569.0,4.566,0.829,0,0,1
0,1,1,1,8.866,1344.5,1649.0,184.5,1.0,q1_q17_dr25_tce,5445.0,4.456,0.855,0,0,1
1,0,0,0,1.326,495.6,4699.0,14.8,1.0,q1_q17_dr25_tce,8855.0,3.818,2.858,0,0,1
0,1,0,0,14.55,1582.0,2202.0,253.1,1.0,q1_q17_dr25_tce,6770.0,4.15,1.623,0,0,1
0,0,1,1,4.374,202.3,983.0,17.6,1.0,q1_q17_dr25_tce,4476.0,4.627,0.633,0,0,1
0,0,1,0,2.088,60.5,2544.0,14.9,1.0,q1_q17_dr25_tce,6501.0,3.613,3.247,0,0,1
0,0,0,1,3.828,106.7,1743.0,15.1,1.0,q1_q17_dr25_tce,6099.0,4.456,1.028,0,0,1
1,0,0,1,11.461,496.5,285.0,12.9,1.0,q1_q17_dr25_tce,6373.0,4.438,1.047,0,0,1
0,1,0,0,5.06,388.3,2200.0,23.0,1.0,q1_q17_dr25_tce,6419.0,4.33,1.142,0,0,1
0,1,0,1,3.361,92.2,1678.0,30.2,1.0,q1_q17_dr25_tce,5872.0,4.282,1.157,0,0,1
0,0,1,1,5.415,67.9,1671.0,24.8,1.0,q1_q17_dr25_tce,6569.0,4.41,0.927,0,0,1
0,1,1,1,3.376,508.6,857.0,22.6,1.0,q1_q17_dr25_tce,5880.0,4.525,0.893,0,0,1
0,0,0,0,6.654,242.6,660.0,16.6,2.0,q1_q17_dr25_tce,6056.0,4.332,1.209,0,1,0
0,1,0,0,9.625,45.5,3562.0,59.6,1.0,q1_q17_dr25_tce,7872.0,3.732,3.367,1,0,0
0,0,0,0,4.326,186.7,838.0,18.8,6.0,q1_q17_dr25_tce,5688.0,4.415,0.971,0,1,0
0,0,0,1,2.587,52.6,2795.0,20.3,1.0,q1_q17_dr25_tce,5837.0,3.791,2.338,0,0,1
0,0,0,0,6.154,184.6,946.0,26.7,2.0,q1_q17_dr25_tce,6249.0,4.428,1.076,0,1,0
0,0,0,0,2.2926,328.5,1559.0,28.5,1.0,q1_q17_dr24_tce,5067.0,4.565,0.715,1,0,0
0,0,0,0,2.582,187.6,926.0,15.9,1.0,q1_q17_dr25_tce,5072.0,4.521,0.825,0,1,0
1,0,0,1,5.8101,4774.7,1699.0,112.7,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
0,0,1,1,3.044,119.8,1763.0,18.1,1.0,q1_q17_dr25_tce,5465.0,4.535,0.819,0,0,1
0,0,0,1,6.415,208.4,902.0,42.6,1.0,q1_q17_dr25_tce,5270.0,4.596,0.77,0,0,1
0,1,1,0,1.6381,2381.2,1653.0,117.8,1.0,q1_q17_dr25_tce,5432.0,4.446,0.872,0,0,1
1,0,0,0,21.877,1414.1,183.0,13.7,1.0,q1_q17_dr25_tce,4723.0,4.611,0.696,0,0,1
0,0,0,0,6.853,1138.0,274.0,21.0,1.0,q1_q17_dr25_tce,4999.0,4.49,0.843,0,1,0
1,0,1,0,6.258,319.5,1649.0,69.2,1.0,q1_q17_dr25_tce,5932.0,4.58,0.798,0,0,1
1,0,0,0,3.83,238.8,676.0,9.9,1.0,q1_q17_dr25_tce,5267.0,3.338,4.525,0,0,1
0,0,0,0,12.46,331.2,420.0,15.8,1.0,q1_q17_dr25_tce,6321.0,4.434,1.058,1,0,0
0,0,0,0,7.955,1027.7,288.0,18.0,1.0,q1_q17_dr25_tce,5275.0,4.397,0.969,0,1,0
0,1,1,1,4.788,115.3,1385.0,14.4,1.0,q1_q17_dr25_tce,4965.0,4.555,0.736,0,0,1
0,0,0,0,12.974,131.9,613.0,20.6,1.0,q1_q17_dr25_tce,6198.0,4.252,1.239,1,0,0
0,0,0,0,2.713,146.6,1378.0,10.7,1.0,q1_q17_dr24_tce,5750.0,4.364,0.965,1,0,0
0,0,0,0,1.429,60.9,1700.0,8.1,1.0,q1_q17_dr25_tce,5925.0,4.394,1.035,1,0,0
0,0,0,0,8.931,640.7,273.0,24.5,1.0,q1_q17_dr25_tce,5171.0,4.545,0.801,1,0,0
0,1,1,1,2.206,29.6,2711.0,7.5,1.0,q1_q17_dr25_tce,6454.0,4.163,1.587,0,0,1
0,0,0,0,1.0582,405.7,1083.0,23.9,1.0,q1_q17_dr25_tce,5570.0,4.458,0.899,1,0,0
0,0,0,0,4.919,139.2,1081.0,17.0,3.0,q1_q17_dr25_tce,6056.0,4.332,1.209,0,1,0
0,0,0,0,4.2,128.5,475.0,6.7,1.0,q1_q17_dr25_tce,4965.0,3.961,1.708,1,0,0
1,0,1,0,6.24,133.9,2820.0,36.8,1.0,q1_q17_dr25_tce,6486.0,3.872,2.308,0,0,1
0,0,0,0,3.099,99.0,414.0,13.3,2.0,q1_q17_dr25_tce,4657.0,4.641,0.67,0,1,0
0,0,0,0,4.459,209.9,959.0,16.5,1.0,q1_q17_dr25_tce,6201.0,4.472,0.989,0,1,0
0,0,0,0,2.019,368.6,797.0,11.1,1.0,q1_q17_dr25_tce,5550.0,4.539,0.878,0,1,0
0,0,1,0,10.424,618.1,380.0,17.4,1.0,q1_q17_dr25_tce,6007.0,4.333,1.06,0,0,1
0,0,1,0,3.1886,110.1,1848.0,7.1,1.0,q1_q17_dr25_tce,6729.0,3.493,4.099,0,0,1
0,0,0,1,3.876,181.9,1236.0,23.9,1.0,q1_q17_dr25_tce,5448.0,4.613,0.734,0,0,1
0,0,1,1,2.942,160.2,1548.0,20.2,1.0,q1_q17_dr25_tce,5390.0,4.591,0.78,0,0,1
0,0,0,0,14.459,389.2,329.0,24.6,1.0,q1_q17_dr25_tce,5799.0,4.276,1.191,1,0,0
0,1,1,0,1.514,130.9,1658.0,21.1,1.0,q1_q17_dr25_tce,5437.0,4.539,0.759,0,0,1
0,0,1,1,12.434,164.1,697.0,16.9,1.0,q1_q17_dr25_tce,6370.0,4.41,1.106,0,0,1
0,0,0,0,2.127,58.6,1237.0,14.2,1.0,q1_q17_dr25_tce,5240.0,4.428,0.923,1,0,0
0,1,1,1,3.006,204.8,1435.0,33.0,1.0,q1_q17_dr25_tce,4754.0,4.508,0.821,0,0,1
1,0,0,0,5.658,26.4,3814.0,23.0,1.0,q1_q17_dr25_tce,7843.0,3.829,2.909,0,0,1
0,0,1,0,1.0628,45.0,2913.0,24.6,1.0,q1_q17_dr25_tce,6234.0,4.046,1.66,0,0,1
0,0,0,0,5.256,90.7,1067.0,12.5,1.0,q1_q17_dr25_tce,6726.0,4.262,1.258,1,0,0
0,0,1,0,0.9994,112.5,2068.0,15.7,1.0,q1_q17_dr25_tce,5931.0,4.554,0.845,0,0,1
0,0,0,0,10.515,99.4,725.0,16.9,1.0,q1_q17_dr25_tce,5973.0,4.171,1.305,1,0,0
1,0,0,0,7.204,65.8,2111.0,23.5,2.0,q1_q17_dr24_tce,5519.0,3.303,4.368,0,0,1
0,0,0,0,1.387,108.9,1397.0,12.9,1.0,q1_q17_dr25_tce,5776.0,4.018,1.455,1,0,0
0,0,0,0,3.601,66.3,853.0,13.9,1.0,q1_q17_dr25_tce,5825.0,4.237,1.291,1,0,0
0,0,0,0,1.682,236.5,1078.0,11.6,1.0,q1_q17_dr25_tce,6039.0,4.493,0.951,1,0,0
0,0,0,0,3.103,90.6,1159.0,12.0,1.0,q1_q17_dr25_tce,6292.0,4.014,1.873,0,1,0
0,0,1,0,2.274,29.1,2491.0,15.3,1.0,q1_q17_dr25_tce,6060.0,3.852,2.106,0,0,1
0,0,0,0,1.6823,97.8,1596.0,17.9,1.0,q1_q17_dr25_tce,5632.0,4.537,0.904,1,0,0
1,0,1,0,18.15,87.9,382.0,10.9,1.0,q1_q17_dr25_tce,5792.0,3.835,2.183,0,0,1
0,1,1,1,2.417,84.4,1852.0,22.0,1.0,q1_q17_dr25_tce,5325.0,4.607,0.75,0,0,1
0,0,0,0,0.641,210.8,1227.0,17.1,1.0,q1_q17_dr25_tce,4236.0,4.698,0.539,1,0,0
0,0,0,0,1.819,311.0,878.0,13.7,1.0,q1_q17_dr25_tce,4483.0,4.57,0.731,1,0,0
0,0,0,0,2.552,942.0,693.0,6.4,1.0,q1_q17_dr25_tce,5396.0,4.632,0.702,1,0,0
0,1,1,0,1.098,86.7,1588.0,21.4,1.0,q1_q17_dr25_tce,5418.0,4.524,0.782,0,0,1
0,0,1,0,1.161,51.1,2001.0,7.0,1.0,q1_q17_dr25_tce,5645.0,4.453,0.951,0,0,1
0,0,0,0,16.551,104.6,733.0,21.8,1.0,q1_q17_dr25_tce,6237.0,3.862,2.295,0,1,0
0,0,1,1,2.983,43.6,1426.0,19.1,1.0,q1_q17_dr25_tce,5774.0,4.524,0.825,0,0,1
1,0,1,0,5.847,379.2,899.0,19.1,1.0,q1_q17_dr25_tce,5497.0,4.57,0.839,0,0,1
0,1,0,0,1.6788,41694.0,1791.0,143.0,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
0,0,0,0,2.138,174.3,890.0,11.3,1.0,q1_q17_dr25_tce,5248.0,4.416,0.943,1,0,0
0,0,1,1,1.5676,73.0,4689.0,4.8,1.0,q1_q17_dr25_tce,4971.0,2.373,14.678,0,0,1
0,0,0,0,3.571,144.0,1202.0,15.7,1.0,q1_q17_dr25_tce,6021.0,4.57,0.819,0,1,0
0,0,0,0,3.912,44.1,989.0,10.5,3.0,q1_q17_dr25_tce,5767.0,4.287,1.135,1,0,0
0,0,1,0,4.1198,478.6,819.0,4.3,1.0,q1_q17_dr25_tce,5798.0,4.507,0.941,0,0,1
1,0,0,1,2.011,116.4,2165.0,13.9,1.0,q1_q17_dr25_tce,6241.0,4.366,1.131,0,0,1
0,1,1,1,3.156,177.3,1780.0,21.2,1.0,q1_q17_dr25_tce,5792.0,4.547,0.864,0,0,1
1,1,1,0,1.3885,164.8,2407.0,33.4,2.0,q1_q17_dr25_tce,6032.0,4.508,0.929,0,0,1
1,0,1,1,3.194,120.8,1969.0,19.7,1.0,q1_q17_dr25_tce,5904.0,4.543,0.867,0,0,1
0,0,0,0,3.474,118.5,1222.0,17.7,1.0,q1_q17_dr25_tce,6174.0,4.244,1.318,0,1,0
0,0,0,0,5.786,500.1,177.0,13.1,5.0,q1_q17_dr25_tce,3751.0,4.8,0.443,0,1,0
0,0,0,0,5.346,300.2,677.0,12.8,4.0,q1_q17_dr25_tce,6325.0,4.409,1.112,1,0,0
0,0,1,0,4.129,181.3,1763.0,17.9,1.0,q1_q17_dr25_tce,6006.0,4.38,1.114,0,0,1
0,1,0,1,44.07,424.0,1099.0,116.9,3.0,q1_q17_dr24_tce,6550.0,4.094,1.59,0,0,1
0,0,1,0,2.246,67.1,2144.0,21.3,1.0,q1_q17_dr25_tce,6335.0,4.427,1.072,0,0,1
0,0,0,1,3.429,27.5,2745.0,13.3,1.0,q1_q17_dr25_tce,6619.0,3.718,3.05,0,0,1
0,0,1,1,7.648,731.0,1159.0,31.6,1.0,q1_q17_dr25_tce,4883.0,4.523,0.794,0,0,1
0,0,0,0,1.643,1511.0,742.0,11.8,1.0,q1_q17_dr25_tce,6194.0,4.45,0.981,1,0,0
0,0,1,0,5.412,98.3,1991.0,21.3,1.0,q1_q17_dr25_tce,6110.0,4.387,1.077,0,0,1
0,0,0,0,3.246,35.5,1374.0,10.3,2.0,q1_q17_dr25_tce,5866.0,4.191,1.339,1,0,0
0,0,0,0,0.6513,231.5,1559.0,24.1,1.0,q1_q17_dr25_tce,3939.0,4.736,0.526,1,0,0
1,0,1,1,4.712,38.2,2254.0,25.8,1.0,q1_q17_dr25_tce,5642.0,4.337,1.056,0,0,1
0,0,0,0,4.036,26.2,1203.0,11.5,1.0,q1_q17_dr25_tce,5950.0,4.323,1.196,1,0,0
0,0,0,0,6.428,57.0,1016.0,8.9,2.0,q1_q17_dr25_tce,6174.0,4.244,1.318,1,0,0
0,0,1,1,7.083,56.0,1150.0,16.7,1.0,q1_q17_dr25_tce,5968.0,4.534,0.881,0,0,1
0,0,1,0,1.212,40.6,1920.0,11.0,1.0,q1_q17_dr25_tce,5640.0,4.486,0.909,0,0,1
0,0,0,0,7.968,142.0,836.0,15.3,1.0,q1_q17_dr25_tce,5456.0,3.802,2.154,0,1,0
0,0,0,0,0.894,1107.6,1788.0,62.0,1.0,q1_q17_dr25_tce,4971.0,4.566,0.718,1,0,0
1,0,1,0,9.479,2801.0,1528.0,26.7,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
0,0,1,1,3.045,73.8,1516.0,8.8,1.0,q1_q17_dr25_tce,6609.0,4.484,0.974,0,0,1
0,1,1,1,3.1648,265.5,1972.0,43.3,1.0,q1_q17_dr25_tce,6112.0,4.481,0.787,0,0,1
0,0,0,0,2.234,43.7,1030.0,12.9,1.0,q1_q17_dr25_tce,6134.0,4.065,1.665,1,0,0
0,0,0,0,4.291,35.7,1108.0,14.9,1.0,q1_q17_dr25_tce,5888.0,4.275,1.227,0,1,0
0,0,0,0,9.565,53.6,862.0,19.4,1.0,q1_q17_dr25_tce,6311.0,4.116,1.642,1,0,0
0,0,0,0,6.689,1530.0,186.0,14.8,1.0,q1_q17_dr25_tce,4367.0,4.822,0.452,0,1,0
0,0,0,0,0.8844,156.4,2782.0,16.6,1.0,q1_q17_dr25_tce,4939.0,3.635,2.377,1,0,0
1,0,0,0,79.8969,641.1,989.0,254.3,1.0,q1_q17_dr25_tce,6328.0,4.481,0.963,0,0,1
0,0,0,0,4.054,82.4,1522.0,12.7,1.0,q1_q17_dr25_tce,6274.0,4.434,1.062,0,1,0
0,0,1,0,10.18,84.2,1051.0,32.8,1.0,q1_q17_dr25_tce,5709.0,4.57,0.798,0,0,1
0,0,1,0,4.755,600.8,2494.0,14.7,1.0,q1_q16_tce,7043.0,4.264,1.45,0,0,1
0,0,1,1,3.302,120.9,1406.0,12.1,1.0,q1_q17_dr25_tce,5851.0,4.534,0.863,0,0,1
0,1,1,0,1.3911,339.6,1769.0,57.0,1.0,q1_q17_dr25_tce,5356.0,4.466,0.871,0,0,1
0,0,1,1,7.881,162.2,1026.0,18.7,1.0,q1_q17_dr25_tce,5804.0,4.473,0.927,0,0,1
0,0,0,0,3.786,35.1,980.0,11.7,2.0,q1_q17_dr25_tce,5888.0,4.275,1.227,1,0,0
0,0,0,1,6.079,259.5,811.0,8.3,3.0,q1_q17_dr25_tce,4236.0,4.612,0.664,0,0,1
0,0,0,0,4.724,1112.5,322.0,14.2,2.0,q1_q17_dr25_tce,4652.0,4.617,0.697,0,1,0
0,0,0,0,1.096,1544.0,354.0,11.3,1.0,q1_q17_dr25_tce,3187.0,5.091,0.2,0,1,0
0,0,0,0,3.991,45.2,788.0,13.7,1.0,q1_q17_dr25_tce,5525.0,4.514,0.888,0,1,0
0,0,0,0,7.006,539.6,394.0,11.7,1.0,q1_q17_dr25_tce,6075.0,4.486,0.969,1,0,0
0,0,0,0,1.263,14.7,3375.0,9.4,1.0,q1_q17_dr25_tce,6739.0,3.948,2.059,1,0,0
0,0,0,0,1.744,98.5,1360.0,13.1,1.0,q1_q17_dr25_tce,6011.0,4.452,1.041,0,1,0
0,0,0,0,1.383,1054.0,417.0,11.9,1.0,q1_q17_dr25_tce,5579.0,4.413,0.972,1,0,0
0,0,0,0,6.207,1087.8,176.0,13.2,1.0,q1_q17_dr25_tce,3788.0,4.774,0.49,1,0,0
0,0,0,0,3.058,225.3,710.0,14.0,1.0,q1_q17_dr25_tce,5796.0,4.575,0.8,1,0,0
1,0,0,0,6.74,155.2,279.0,7.2,1.0,q1_q17_dr25_tce,6095.0,4.459,1.014,0,0,1
0,0,1,0,8.499,373.7,578.0,14.5,2.0,q1_q17_dr25_tce,5850.0,4.297,1.217,0,0,1
0,0,1,1,4.098,42.5,2423.0,17.7,1.0,q1_q17_dr24_tce,6660.0,3.894,2.074,0,0,1
0,1,0,0,0.4053,212.8,1886.0,18.7,1.0,q1_q17_dr25_tce,5262.0,4.59,0.783,0,0,1
0,0,0,0,1.879,121.9,1476.0,13.1,1.0,q1_q17_dr25_tce,5718.0,4.069,1.48,0,1,0
0,0,1,0,4.15,172.2,1553.0,13.8,1.0,q1_q16_tce,6419.0,4.321,1.188,0,0,1
